X Y Z L1
 708230.682 3970751.397    1586.789       1.000
 691108.997 4001758.107    1691.640       1.000
 701802.402 3989450.453    1630.680       1.000
 688098.420 4005970.380    1733.398       1.000
 706744.000 3988590.748    1859.280       1.000
 713049.365 3968394.258    1701.089       1.000
 694831.097 4003238.875    1701.089       1.000
 702306.407 4002665.296    1714.500       1.000
 706595.440 3989932.542    1699.260       1.000
 703108.914 3990244.486    1624.279       1.000
 686284.412 4001251.681    1870.558       1.000
 715718.912 3968959.577    1758.086       1.000
 707680.020 3950169.016    1630.680       1.000
 694640.179 3990291.675    1916.278       1.000
 707811.580 3899079.327    2245.766       1.000
 710946.678 3970965.364    1684.020       1.000
 711597.836 4002647.464    1741.018       1.000
 702308.172 3990725.630    1722.120       1.000
 692653.711 3994209.616    1905.000       1.000
 716104.305 4004781.657    1771.498       1.000
 730155.017 4028762.203    1706.880       1.000
 701362.042 3986846.403    1714.500       1.000
 710899.429 3953689.899    1666.037       1.000
 713474.650 3967061.326    1702.918       1.000
 703094.333 3994256.649    1657.198       1.000
 717012.081 3967183.897    1981.200       1.000
 700315.534 3990669.721    1653.540       1.000
 701232.732 3938534.747    1992.782       1.000
 701419.132 3994243.794    1737.360       1.000
 705690.135 3990784.832    1681.886       1.000
 713427.143 3968999.179    1659.636       1.000
 703122.871 3990503.106    1657.198       1.000
 733508.914 4040901.427    1699.260       1.000
 711642.942 3970478.125    1684.020       1.000
 693194.484 3986885.597    2356.409       1.000
 715300.175 3980619.241    2278.380       1.000
 692564.926 3993463.739    1994.916       1.000
 699293.911 3966218.284    2091.538       1.000
 696684.594 3996800.778    1655.369       1.000
 717070.160 3917376.302    1518.209       1.000
 715590.824 3968472.008    1739.189       1.000
 699740.128 3992408.313    1725.778       1.000
 705487.967 3955820.234    1676.400       1.000
 704572.150 3998096.550    1661.160       1.000
 702259.862 3997104.861    1670.609       1.000
 696598.103 3993612.177    1653.540       1.000
 728304.419 4001694.244    1653.540       1.000
 712225.685 3934363.807    1453.896       1.000
 710312.323 3971230.124    1571.549       1.000
 732924.136 3994233.010    1719.986       1.000
 702573.467 3990674.591    1600.200       1.000
 698677.475 3997327.233    1630.680       1.000
 701547.724 3994929.753    1677.619       1.000
 715733.533 3967344.000    1737.360       1.000
 713729.974 3969251.260    1684.020       1.000
 705604.499 3987658.652    1699.260       1.000
 702988.809 3967382.925    1944.929       1.000
 697945.747 3977639.049    1996.440       1.000
 706268.995 4000512.819    1600.200       1.000
 725639.789 4013343.148    2089.709       1.000
 714290.933 3970032.585    1667.256       1.000
 694745.298 3991659.086    1965.960       1.000
 732811.889 4010250.744    1653.540       1.000
 717080.734 4004486.148    1803.806       1.000
 695350.203 3988644.301    1935.480       1.000
 784847.625 4010708.874    2657.856       1.000
 694053.478 3990883.301    2062.277       1.000
 705768.834 3996247.038    1706.880       1.000
 691633.670 3999569.148    1687.678       1.000
 703704.524 3999998.743    1653.540       1.000
 713100.924 3913272.381    1641.958       1.000
 701225.066 3989488.850    1714.500       1.000
 732609.857 4006887.002    1723.949       1.000
 708779.711 3968844.908    1607.820       1.000
 710798.559 3967870.237    1695.298       1.000
 717445.515 3914417.548    1418.844       1.000
 692216.418 3994212.711    1899.209       1.000
 713818.370 3969701.418    1691.640       1.000
 715024.494 3968279.504    1712.366       1.000
 697908.117 4004863.753    1752.600       1.000
 703528.136 3986017.720    1630.680       1.000
 702017.862 3965389.248    1981.200       1.000
 702496.687 3994740.351    1691.640       1.000
 700391.924 3994787.206    1694.078       1.000
 705207.661 3987003.617    1729.740       1.000
 728843.185 4009157.492    1674.876       1.000
 715058.599 3968748.259    1691.640       1.000
 714407.528 3967813.950    1681.886       1.000
 703567.827 4002562.913    1765.706       1.000
 700942.860 3996153.125    1634.338       1.000
 718942.109 4012876.073    2040.026       1.000
 698320.555 3997367.830    1628.546       1.000
 706739.617 3969333.835    1615.440       1.000
 693737.167 3996663.049    1826.666       1.000
 705837.136 3987861.006    1737.360       1.000
 716505.342 3966386.365    1913.839       1.000
 694990.155 3994252.431    1821.180       1.000
 690691.418 3990873.893    2116.226       1.000
 710722.964 3970835.526    1666.646       1.000
 704723.205 3986148.816    1762.049       1.000
 715004.783 3968636.002    1716.329       1.000
 707757.992 3982019.063    1704.137       1.000
 707623.434 3969925.786    1600.200       1.000
 696218.067 3998939.163    1737.360       1.000
 703917.155 3986898.177    1742.846       1.000
 708340.077 3972921.148    1714.500       1.000
 710791.032 3970467.905    1714.500       1.000
 703804.429 3966524.790    1838.249       1.000
 713884.887 3969346.477    1684.020       1.000
 706323.800 3987676.377    1699.260       1.000
 687955.002 4000224.306    1748.638       1.000
 702288.582 4003108.652    1685.849       1.000
 710005.280 3971733.912    1668.780       1.000
 705869.257 3946273.802    1722.120       1.000
 706087.959 3948947.657    1693.469       1.000
 696947.561 4002241.761    1676.400       1.000
 710198.438 3970367.392    1691.640       1.000
 709204.278 3971937.193    1569.720       1.000
 733453.835 4044021.301    1714.500       1.000
 711339.222 3971069.183    1602.638       1.000
 730537.207 4034495.534    1744.980       1.000
 698047.291 4002118.002    1722.120       1.000
 694960.832 3992666.094    1821.180       1.000
 717648.133 4005915.177    2270.760       1.000
 716742.547 3918334.661    1521.866       1.000
 714675.929 3968944.328    1737.360       1.000
 711396.889 3928013.578    1562.100       1.000
 710889.033 3974730.997    1714.500       1.000
 733552.739 4030440.713    1645.920       1.000
 711223.857 4005583.247    2156.460       1.000
 712796.363 3970651.098    1691.640       1.000
 691666.901 3994192.200    1948.586       1.000
 726186.591 4013901.579    2103.120       1.000
 713438.671 3937340.214    1600.200       1.000
 709026.592 3974634.979    1661.160       1.000
 701219.660 3996042.615    1684.020       1.000
 713737.380 3966778.456    1691.640       1.000
 709940.075 3975919.409    1699.260       1.000
 703947.330 3962210.461    2047.646       1.000
 709241.789 3976048.889    1706.880       1.000
 708233.039 3966234.215    1584.960       1.000
 713973.423 3968395.842    1647.749       1.000
 728203.266 4020328.965    1714.500       1.000
 705392.804 3974909.910    1981.200       1.000
 731040.993 4015516.191    1832.458       1.000
 722964.784 3907702.586    1645.920       1.000
 699720.389 3993636.228    1650.797       1.000
 687289.322 4004581.162    1844.040       1.000
 717050.925 4001622.597    1821.180       1.000
 705068.013 3985911.689    1661.160       1.000
 718495.995 3966838.489    2065.020       1.000
 710725.968 3969207.443    1844.040       1.000
 703452.018 3988292.347    1767.840       1.000
 714209.367 3969216.718    1708.709       1.000
 704019.082 3986746.414    1699.260       1.000
 699410.699 3964801.232    2070.506       1.000
 726568.250 4005736.933    1722.120       1.000
 703823.477 3998668.508    1714.500       1.000
 708722.553 3972136.659    1552.956       1.000
 712936.604 3959350.027    2139.696       1.000
 713008.521 3969858.849    1641.958       1.000
 716369.382 4000595.249    1723.949       1.000
 702999.404 3965600.148    1958.340       1.000
 692627.714 4004837.496    1668.780       1.000
 705616.020 3992448.931    1729.740       1.000
 709113.429 3972658.281    1706.880       1.000
 718109.608 3967569.595    1958.340       1.000
 704752.308 3947317.992    1668.780       1.000
 697980.246 4002772.797    1666.646       1.000
 705940.667 3972280.886    1704.746       1.000
 718856.388 3953553.902    2110.740       1.000
 687846.854 4002314.834    1731.569       1.000
 707731.571 3946186.244    1636.166       1.000
 728557.152 4021914.712    1714.500       1.000
 707497.799 4011182.243    2148.840       1.000
 702077.298 3992595.275    1737.360       1.000
 715215.485 3968649.179    1714.500       1.000
 710498.455 3998751.244    1813.560       1.000
 713099.283 3995040.647    2446.020       1.000
 688510.065 4000956.884    1750.466       1.000
 691806.054 3994179.157    1887.626       1.000
 708989.221 3971936.755    1504.798       1.000
 699063.474 3997307.637    1661.160       1.000
 707117.451 3964065.865    1653.540       1.000
 728860.077 4021189.956    1706.880       1.000
 734106.895 4011058.861    1630.680       1.000
 703984.924 3984987.511    1636.166       1.000
 753630.652 4001362.885    1885.798       1.000
 709177.239 3971856.521    1609.649       1.000
 702462.864 3975724.542    1996.440       1.000
 696056.798 4003491.994    1752.600       1.000
 705600.049 3958699.133    1731.569       1.000
 698803.150 4004850.220    1760.220       1.000
 712571.070 3966259.973    1767.840       1.000
 707334.963 3984336.759    1775.460       1.000
 705361.503 3975573.124    1905.000       1.000
 713956.154 3969307.975    1722.120       1.000
 699129.756 3991064.868    1714.500       1.000
 705416.041 3986596.905    1744.980       1.000
 697699.356 3986388.442    1838.249       1.000
 741848.076 4038692.906    1722.120       1.000
 707282.380 3961324.203    1624.889       1.000
 699972.410 3987074.202    1853.489       1.000
 708438.158 3954255.900    1584.960       1.000
 692917.993 3993571.855    1884.578       1.000
 693564.010 3992244.746    1971.446       1.000
 706517.370 3966570.399    1727.606       1.000
 697328.218 4002479.002    1687.678       1.000
 701887.584 3993129.088    1661.160       1.000
 700413.174 3992505.824    1670.609       1.000
 698584.178 3990101.486    1632.509       1.000
 703342.089 3984452.209    1569.720       1.000
 702631.532 3989768.935    1706.880       1.000
 693017.271 3987184.856    2263.140       1.000
 738931.610 4011701.968    1940.966       1.000
 709123.619 3971879.386    1567.586       1.000
 737963.066 4034796.320    1735.226       1.000
 705351.361 3985831.504    1661.160       1.000
 699985.704 3993609.677    1676.400       1.000
 727618.751 4000292.265    1630.680       1.000
 700812.580 3948572.054    1961.388       1.000
 686357.815 4002254.148    1847.698       1.000
 702257.307 3987083.355    1714.500       1.000
 700017.112 3995756.338    1700.479       1.000
 713339.696 4002628.430    1729.740       1.000
 738929.223 4038428.207    1718.158       1.000
 711381.102 3970327.878    1729.740       1.000
 706964.130 3967314.234    1630.680       1.000
 716730.459 3927210.811    1651.406       1.000
 702968.260 3949955.580    1891.589       1.000
 709212.683 3971611.764    1573.378       1.000
 692029.854 3994193.376    1986.077       1.000
 705294.203 3962987.669    1701.089       1.000
 711315.479 3970275.493    1708.709       1.000
 702751.237 3963246.181    1973.580       1.000
 710578.210 3971210.210    1562.100       1.000
 735632.795 4043013.587    1760.220       1.000
 746012.576 4000639.352    2127.809       1.000
 694024.753 3993329.973    1832.458       1.000
 701647.083 3993420.801    1706.880       1.000
 706730.342 3947742.701    1655.369       1.000
 709793.947 3969081.510    1685.849       1.000
 704885.054 3986998.624    1722.120       1.000
 710560.117 4001839.814    1609.649       1.000
 703336.216 3984140.850    1730.959       1.000
 725176.185 3905988.376    1667.256       1.000
 701315.031 3976870.699    1936.394       1.000
 700825.622 4000360.227    1640.129       1.000
 704743.841 3971906.242    1752.600       1.000
 689693.804 3999238.507    1729.740       1.000
 744882.654 3997861.478    1658.417       1.000
 740664.127 3998124.797    1676.400       1.000
 697394.096 3989833.272    1697.126       1.000
 712252.196 3967617.938    1805.940       1.000
 701141.292 3956633.473    1889.760       1.000
 717102.115 3961433.763    1998.269       1.000
 704319.953 3979571.940    1613.916       1.000
 696634.405 3988742.849    1897.380       1.000
 714574.074 3968992.668    1729.740       1.000
 705987.217 3976305.875    1575.816       1.000
 747766.923 3999711.647    2019.300       1.000
 713811.202 3969484.857    1684.020       1.000
 713608.927 3954708.708    1821.180       1.000
 712692.136 3970026.532    1659.026       1.000
 702412.560 3996475.774    1684.020       1.000
 722195.393 3981416.176    1912.620       1.000
 712725.634 3969780.889    1699.260       1.000
 727947.823 3998978.583    1714.500       1.000
 699799.811 4000032.694    1653.540       1.000
 704839.660 3985286.445    1662.989       1.000
 726717.779 4002808.311    1655.369       1.000
 733795.692 4019415.846    1715.719       1.000
 698681.935 3999671.859    1664.818       1.000
 700787.736 3995424.224    1607.820       1.000
 696220.800 3988350.400    1831.238       1.000
 715309.626 3968691.278    1731.569       1.000
 709998.160 3974638.167    1629.156       1.000
 692341.485 3994215.033    1934.566       1.000
 708727.642 3972183.781    1552.956       1.000
 699714.383 4000674.360    1684.020       1.000
 725441.812 4021422.832    1722.120       1.000
 703449.522 3958948.434    1798.320       1.000
 708575.725 3983189.778    1845.869       1.000
 744906.279 4002735.576    2287.829       1.000
 709502.860 3966409.881    1653.540       1.000
 734613.998 4009153.350    1744.980       1.000
 702400.260 3986284.669    1691.640       1.000
 699516.444 3987972.495    1689.506       1.000
 712401.181 3925479.454    1548.689       1.000
 715250.154 3976297.790    2019.300       1.000
 704058.685 3952239.452    1653.540       1.000
 709817.368 3969401.766    1856.537       1.000
 711197.760 3979615.308    1983.029       1.000
 695826.514 3985578.409    2015.338       1.000
 713616.626 3969632.593    1691.640       1.000
 724853.611 4002551.328    1659.026       1.000
 703247.876 3986173.829    1668.780       1.000
 718726.330 4002102.696    2004.060       1.000
 745707.824 3998886.838    1722.120       1.000
 711267.959 3990950.904    2074.469       1.000
 698769.928 3989128.435    1722.120       1.000
 691961.958 3996537.131    1931.518       1.000
 711423.709 3970794.270    1647.749       1.000
 715893.817 4007791.703    1988.820       1.000
 732171.046 4026487.680    1611.478       1.000
 700982.264 3995814.012    1638.300       1.000
 722026.607 3985344.071    2011.680       1.000
 702841.098 3990433.491    1722.120       1.000
 701692.967 3962908.671    1990.649       1.000
 709657.634 3981094.864    1920.240       1.000
 700915.435 3993543.300    1600.200       1.000
 709900.931 3971976.604    1571.549       1.000
 704936.438 3989188.591    1699.260       1.000
 703924.966 3977565.877    1797.101       1.000
 734001.991 3993017.782    1792.529       1.000
 705646.402 3996104.000    1729.740       1.000
 700989.225 3995780.297    1615.440       1.000
 696473.711 4000007.693    1699.260       1.000
 693420.527 3997928.819    1790.700       1.000
 696547.194 3988490.234    1847.698       1.000
 710465.856 4001332.344    1659.026       1.000
 697821.809 3998999.854    1706.880       1.000
 711109.444 3969867.018    1744.980       1.000
 697486.344 3997667.376    1729.740       1.000
 713032.727 3924943.150    1531.620       1.000
 711331.250 3966560.536    1889.760       1.000
 699262.719 3999873.927    1605.077       1.000
 729103.381 4045998.226    1620.926       1.000
 745983.532 3994065.189    1684.020       1.000
 700694.012 3961990.873    2026.920       1.000
 698491.970 3996446.106    1668.780       1.000
 703091.114 3987922.797    1706.880       1.000
 694307.863 4001660.571    1752.600       1.000
 761150.642 3984328.989    2357.018       1.000
 704175.002 3985633.857    1529.486       1.000
 717509.299 3957610.571    2103.120       1.000
 710929.157 3971150.415    1620.926       1.000
 696499.371 4003966.863    1737.360       1.000
 711251.624 3967929.331    1744.980       1.000
 705418.660 3989424.717    1691.640       1.000
 740434.777 4031438.645    1664.818       1.000
 699407.248 4000375.179    1704.746       1.000
 714155.787 3923910.503    1447.800       1.000
 708650.452 3998667.155    1685.849       1.000
 702720.910 3950166.719    1780.946       1.000
 717444.705 3988771.896    2192.426       1.000
 712546.573 3918316.110    1533.449       1.000
 698508.725 3991459.388    1674.876       1.000
 713458.135 3972165.692    1661.160       1.000
 697212.651 3992761.790    1597.457       1.000
 711385.898 4001640.396    1681.886       1.000
 709975.664 3994560.357    1973.580       1.000
 739290.671 4008950.092    1935.480       1.000
 728068.483 4023448.648    1758.086       1.000
 703679.791 3990423.713    1596.238       1.000
 713446.156 4002516.692    1737.360       1.000
 709206.841 3964898.814    1767.840       1.000
 702289.121 3989553.548    1722.120       1.000
 738376.360 3982772.899    2001.926       1.000
 700286.854 3991503.644    1713.281       1.000
 691293.876 4003101.395    1722.120       1.000
 743629.700 4031202.254    1714.500       1.000
 705031.705 3991086.995    1684.020       1.000
 702548.884 3996644.069    1645.920       1.000
 712481.227 3968160.379    1674.266       1.000
 697187.905 3998590.059    1670.609       1.000
 739443.262 4013839.008    1943.100       1.000
 749073.433 4002087.938    2240.280       1.000
 705466.882 3926609.983    1750.466       1.000
 704100.787 3972797.901    1735.226       1.000
 730155.571 4026652.478    1670.609       1.000
 716487.185 3963971.756    1967.789       1.000
 715284.893 4006398.614    2068.678       1.000
 716247.749 4001817.391    1714.500       1.000
 704512.477 3986480.116    1734.617       1.000
 702268.696 3987843.255    1714.500       1.000
 713293.651 3969758.174    1691.640       1.000
 739678.238 4049186.513    1708.709       1.000
 755060.361 3987969.947    1744.980       1.000
 728711.914 3995542.106    1652.016       1.000
 706077.657 3994311.515    1729.740       1.000
 694395.701 3993685.393    1899.209       1.000
 687963.631 4000621.638    1760.220       1.000
 704569.215 3993044.354    1668.780       1.000
 714911.925 3965562.815    1735.226       1.000
 700984.807 3993516.522    1737.360       1.000
 706391.102 3959679.543    1693.469       1.000
 729388.299 3996941.783    1729.740       1.000
 711374.578 3998385.747    1701.089       1.000
 714259.107 3969156.099    1691.640       1.000
 701928.268 3990287.936    1638.300       1.000
 734211.064 4010401.332    1691.640       1.000
 703369.871 3999498.485    1662.074       1.000
 691063.480 3986861.827    2156.460       1.000
 703482.157 3969197.628    1981.200       1.000
 748373.655 3997276.186    1872.386       1.000
 719308.089 3953753.491    2080.260       1.000
 716344.052 3919129.147    1544.726       1.000
 706569.447 3995964.399    1661.160       1.000
 705850.463 3967456.746    1661.160       1.000
 716308.680 3930357.334    1699.260       1.000
 728687.803 4021821.585    1691.640       1.000
 715486.522 3968620.216    1780.946       1.000
 735482.868 4018779.044    1615.440       1.000
 706359.638 3989166.056    1737.360       1.000
 705350.176 3981846.063    1645.920       1.000
 700519.669 3981030.448    2026.920       1.000
 709602.642 3976433.064    1810.817       1.000
 702179.663 3955121.803    1844.040       1.000
 704728.037 3959392.408    1645.920       1.000
 687413.168 4000888.834    1769.669       1.000
 702228.950 3922332.903    1935.480       1.000
 710126.124 3969987.533    1735.226       1.000
 705832.097 3985375.277    1708.709       1.000
 706400.416 3962980.796    1661.160       1.000
 702700.216 3985810.992    1684.020       1.000
 700072.216 3989305.812    1685.849       1.000
 693848.759 3988787.987    2104.949       1.000
 694554.516 3991765.360    1963.826       1.000
 715914.821 3966021.296    1836.420       1.000
 718212.608 3965827.864    2065.020       1.000
 686703.355 4005878.174    1869.338       1.000
 704504.156 4001678.179    1719.986       1.000
 699169.833 3990269.317    1638.300       1.000
 697120.743 3995958.666    1706.880       1.000
 714226.021 3969240.835    1684.020       1.000
 699025.597 3992229.462    1659.026       1.000
 697035.032 3998360.506    1714.500       1.000
 713025.976 3933084.196    1455.420       1.000
 706205.594 3982362.775    1653.540       1.000
 699263.950 4001386.878    1725.778       1.000
 711235.477 3983206.284    2033.016       1.000
 690408.305 4003936.052    1744.980       1.000
 690767.036 3989009.623    2089.709       1.000
 735166.801 4028686.753    1661.160       1.000
 713573.119 3969635.351    1737.360       1.000
 714159.480 3969226.518    1706.880       1.000
 705754.628 3984304.272    1729.740       1.000
 736169.677 4046182.348    1737.360       1.000
 733015.208 4017397.362    1706.880       1.000
 717969.569 3913607.083    1562.100       1.000
 717863.283 3970760.301    2103.120       1.000
 699271.424 3985187.163    1994.306       1.000
 714991.660 3970506.112    1708.709       1.000
 705023.187 3990833.576    1704.746       1.000
 712873.240 3970064.773    1689.506       1.000
 713379.921 3958886.006    2012.899       1.000
 703566.442 3990980.444    1742.846       1.000
 698659.509 3967409.865    2076.298       1.000
 737093.075 4034691.083    1684.020       1.000
 709510.571 3970998.062    1651.406       1.000
 708733.183 3963425.072    1661.160       1.000
 697187.095 3998504.086    1723.339       1.000
 737383.888 3998814.531    1661.160       1.000
 709648.038 3971711.867    1529.486       1.000
 705083.838 3981014.146    1630.680       1.000
 687558.064 4004025.083    1760.220       1.000
 702263.162 3991662.924    1678.838       1.000
 734854.805 4037220.175    1737.360       1.000
 705825.935 3969604.237    1575.206       1.000
 710526.065 3955044.499    1630.680       1.000
 711472.227 3970639.603    1691.640       1.000
 710077.096 3968512.356    1691.640       1.000
 710345.125 3999982.808    1676.400       1.000
 702679.667 3992477.074    1684.020       1.000
 703160.555 3993950.768    1662.989       1.000
 700725.671 3997290.989    1737.360       1.000
 694990.972 3994709.736    1744.980       1.000
 711648.656 3970527.382    1701.089       1.000
 704039.966 3992561.993    1737.360       1.000
 709446.933 3971791.357    1624.889       1.000
 711794.502 3969822.023    1653.540       1.000
 704666.108 3996929.610    1615.440       1.000
 710999.760 3988145.360    2118.360       1.000
 714817.725 4001047.793    1697.126       1.000
 703515.219 3994281.239    1706.880       1.000
 692803.634 4002560.872    1719.986       1.000
 711449.530 3935568.678    1447.800       1.000
 706716.578 4001051.867    1607.820       1.000
 703262.954 3988197.351    1754.429       1.000
 697370.329 4002682.352    1695.298       1.000
 710787.465 3976096.316    1694.078       1.000
 728396.689 4003893.943    1722.120       1.000
 695416.843 3987010.572    2074.469       1.000
 707101.342 3975276.358    1645.920       1.000
 702118.508 3990718.293    1723.339       1.000
 715132.998 3968609.905    1704.746       1.000
 699870.235 3980400.016    1988.820       1.000
 714948.119 3967960.474    1737.360       1.000
 700278.127 3989868.165    1638.300       1.000
 712303.650 3969293.502    1723.949       1.000
 721066.061 3906553.190    1584.960       1.000
 704284.678 3996103.448    1706.880       1.000
 743329.366 4041906.575    1775.460       1.000
 716030.782 3966724.112    1813.560       1.000
 694743.995 4003356.760    1735.226       1.000
 739658.930 4045583.191    1954.378       1.000
 696582.186 4003308.184    1758.086       1.000
 698005.625 3988703.822    1714.500       1.000
 693802.896 4004945.232    1691.640       1.000
 708119.294 3948967.452    1623.060       1.000
 710151.748 3974352.612    1653.540       1.000
 709118.056 3972259.507    1630.680       1.000
 733157.734 4019269.090    1673.657       1.000
 717290.738 3917174.999    1526.438       1.000
 704045.156 3989797.471    1981.200       1.000
 709305.188 3972042.060    1635.557       1.000
 701395.185 3945395.330    2125.980       1.000
 701768.896 3986149.463    1737.360       1.000
 708961.991 3972184.247    1615.440       1.000
 714980.989 3968678.616    1691.640       1.000
 710569.203 3953983.123    1607.820       1.000
 714205.785 3968255.381    1690.116       1.000
 700594.672 3994969.689    1668.780       1.000
 713203.776 3969482.451    1662.989       1.000
 705064.994 3986659.838    1737.360       1.000
 707469.235 3989809.193    1819.351       1.000
 707132.837 3990071.827    1722.120       1.000
 708978.323 3972309.550    1539.240       1.000
 695882.492 4001158.411    1744.980       1.000
 699479.323 3990330.972    1729.740       1.000
 713167.821 3973795.760    1661.160       1.000
 738761.954 4023692.739    1760.220       1.000
 713469.718 3987419.131    2520.086       1.000
 700270.354 3990118.233    1620.926       1.000
 708868.951 3972620.308    1706.880       1.000
 701420.326 3999029.919    1691.640       1.000
 712630.481 3964764.504    1969.618       1.000
 709471.026 3971647.534    1577.340       1.000
 708971.124 3977670.618    1722.120       1.000
 702973.245 3984478.403    1569.720       1.000
 766849.736 4003038.592    2026.920       1.000
 693502.504 3997671.081    1775.460       1.000
 708468.763 3983606.879    1874.520       1.000
 733849.724 4024612.348    1727.606       1.000
 698725.737 3997895.300    1714.500       1.000
 711357.717 3966290.163    1874.520       1.000
 699560.966 3998516.433    1681.886       1.000
 704690.999 3986644.760    1681.886       1.000
 713903.400 3969578.557    1691.640       1.000
 711117.882 3895636.242    2004.060       1.000
 702358.388 3984218.632    1706.880       1.000
 708791.809 4000028.571    1592.580       1.000
 705427.741 3996487.591    1706.880       1.000
 713691.782 4003259.130    1687.678       1.000
 698998.906 4000748.231    1691.640       1.000
 708924.080 3976284.832    1655.369       1.000
 738260.071 4049036.135    1737.360       1.000
 709519.058 3931615.036    1554.480       1.000
 695517.849 3992262.712    1790.700       1.000
 738652.808 4032228.875    1655.369       1.000
 711901.174 3970318.750    1640.129       1.000
 698332.583 3999746.495    1641.958       1.000
 708621.569 3972384.525    1609.649       1.000
 686650.977 4003929.430    1874.520       1.000
 699199.630 4000019.420    1609.649       1.000
 696756.557 4003494.184    1714.500       1.000
 714250.946 3969066.128    1775.460       1.000
 724215.367 4003835.122    1729.740       1.000
 702138.332 3991767.597    1722.120       1.000
 687610.988 4000121.228    1676.400       1.000
 764244.205 3998869.261    2042.160       1.000
 721367.154 3909533.966    1590.446       1.000
 714925.272 3968842.833    1695.298       1.000
 692538.421 3993512.272    1937.309       1.000
 704890.024 3959282.675    1674.266       1.000
 717705.482 3967175.543    1943.100       1.000
 709130.674 3965989.908    1635.557       1.000
 705343.681 3992214.731    1684.020       1.000
 710586.904 3968272.544    1716.938       1.000
 715223.593 3968429.600    1706.880       1.000
 698901.199 4000724.835    1737.360       1.000
 700115.546 3991958.304    1596.238       1.000
 692287.889 3994213.856    1902.866       1.000
 698350.720 3985882.750    1920.240       1.000
 714355.843 3967215.197    1737.360       1.000
 722569.098 4003472.828    1592.580       1.000
 699424.368 3997273.936    1615.440       1.000
 709005.536 3972150.133    1600.200       1.000
 698918.235 4004591.160    1760.220       1.000
 705644.844 3970659.441    1633.118       1.000
 694360.357 4002450.143    1668.780       1.000
 703745.549 3990494.685    1742.846       1.000
 731243.510 4029583.684    1752.600       1.000
 703340.146 3970244.446    1741.018       1.000
 717401.097 3926270.094    1546.860       1.000
 711058.225 3968750.008    1678.229       1.000
 717352.102 3967493.339    1979.676       1.000
 713605.274 4010379.160    2194.560       1.000
 704480.109 3965938.286    1918.106       1.000
 696441.778 4002344.697    1666.646       1.000
 701058.264 3999535.215    1684.020       1.000
 703935.688 3993998.844    1630.680       1.000
 732889.957 4000295.995    1593.799       1.000
 701999.428 3986358.856    1712.976       1.000
 718217.771 3967239.418    1961.998       1.000
 701717.616 3997163.058    1684.020       1.000
 696911.924 3998182.013    1716.329       1.000
 737447.489 4047051.131    1645.920       1.000
 695141.135 3989538.550    2024.786       1.000
 736398.115 3990916.038    1744.980       1.000
 714272.685 3969420.667    1722.120       1.000
 698807.005 3968547.067    2004.060       1.000
 734705.770 3981065.973    2034.540       1.000
 708077.924 3969247.128    1737.360       1.000
 696845.024 3991097.535    1653.540       1.000
 714434.618 3993350.540    2270.760       1.000
 692513.895 3993533.326    1889.760       1.000
 688320.591 4001015.462    1763.878       1.000
 710722.431 3975992.285    1623.060       1.000
 701096.175 3988839.740    1729.740       1.000
 721250.599 4010358.629    2242.109       1.000
 715565.736 3968454.457    1819.046       1.000
 702713.621 3962810.047    1973.580       1.000
 703233.934 3974913.222    1983.029       1.000
 734018.999 4011928.609    1645.920       1.000
 687424.063 4001757.877    1739.189       1.000
 718157.565 3915096.618    1481.023       1.000
 709378.765 3971730.033    1592.580       1.000
 710720.603 3968073.749    1623.060       1.000
 726299.795 3912931.979    1859.280       1.000
 697591.706 3999725.909    1714.500       1.000
 716506.275 3918814.637    1529.486       1.000
 714882.667 4000055.051    1699.260       1.000
 710891.989 3969011.962    1699.260       1.000
 741376.303 3979989.321    1996.440       1.000
 705210.076 3985722.342    1729.740       1.000
 704368.150 3937512.368    1775.460       1.000
 692633.227 3991357.105    2114.398       1.000
 708885.454 3972156.181    1674.266       1.000
 730809.127 4020628.670    1742.846       1.000
 724353.966 4019373.984    1725.778       1.000
 694168.266 3986907.503    2120.798       1.000
 708897.165 3932596.357    1516.380       1.000
 702771.852 3999093.335    1729.740       1.000
 717501.336 3916125.325    1499.006       1.000
 700286.386 3996485.293    1592.580       1.000
 691878.289 3987955.032    2241.499       1.000
 724033.687 4002133.849    1678.838       1.000
 715402.509 3967172.469    1722.120       1.000
 712094.771 3970066.364    1689.506       1.000
 711386.417 3975369.620    1631.899       1.000
 698672.102 3988679.085    1727.606       1.000
 700574.901 3970065.596    2042.160       1.000
 713088.974 3970239.359    1639.519       1.000
 714286.856 3967841.511    1739.189       1.000
 696276.886 4002713.603    1735.226       1.000
 700556.207 3995148.343    1685.849       1.000
 701189.774 3993483.541    1691.640       1.000
 717070.626 3967973.407    1887.626       1.000
 708128.190 3976756.767    1681.886       1.000
 709759.706 3972436.919    1681.886       1.000
 736744.672 4019414.810    1746.809       1.000
 705446.195 3987337.364    1699.260       1.000
 707961.069 3978028.232    1657.198       1.000
 730069.019 4031945.505    1760.220       1.000
 742001.199 4035963.223    1684.020       1.000
 698812.875 3965036.312    2040.636       1.000
 698794.456 3995051.005    1706.880       1.000
 713785.678 3938396.519    1638.300       1.000
 698131.549 3994604.933    1706.880       1.000
 702594.682 3991839.954    1662.989       1.000
 693270.093 4005998.310    1754.429       1.000
 709952.777 4014072.432    2049.780       1.000
 711135.994 3970976.665    1659.026       1.000
 708743.917 3972165.958    1630.680       1.000
